date,personal_income,disposable_income,real_disposable_income,personal_consumption,personal_saving,saving_rate,compensation,wages_salaries,private_wages,govt_wages,supplements,proprietors_income,farm_income,nonfarm_income,rental_income,interest_income,dividend_income,transfer_receipts,social_security,medicare,medicaid,unemployment,veterans,social_contributions,personal_taxes,population,dpi_per_capita
2006-02-28,11102.6,9781.2,11702.8,9096.0,310.5,3.2,7390.2,5981.5,4966.9,1014.6,1408.7,1049.1,34.7,1014.3,193.9,1152.1,649.1,1583.1,1561.7,389.7,289.6,30.3,38.4,914.8,1321.4,297734.0,32852.0
2006-03-31,11171.8,9837.6,11747.5,9132.9,328.2,3.3,7414.6,6003.2,4984.7,1018.5,1411.3,1052.8,33.4,1019.5,190.7,1174.7,666.2,1590.3,1569.8,391.4,289.5,29.8,37.9,917.5,1334.1,297950.0,33018.0
2006-04-30,11229.5,9880.7,11744.4,9191.6,303.9,3.1,7439.8,6025.6,5003.1,1022.5,1414.3,1051.4,33.8,1017.6,187.0,1211.9,666.5,1593.2,1573.3,393.5,289.7,29.4,38.7,920.4,1348.9,298170.0,33138.0
2006-05-31,11251.1,9900.9,11736.8,9231.8,284.4,2.9,7411.1,5996.9,4971.2,1025.7,1414.2,1053.1,33.9,1019.3,183.6,1235.9,680.4,1603.0,1583.4,395.6,294.7,29.4,38.6,916.0,1350.2,298401.0,33180.0
2006-06-30,11292.8,9938.1,11751.9,9259.6,293.1,2.9,7433.1,6015.4,4986.2,1029.2,1417.7,1051.6,33.8,1017.8,179.7,1246.4,687.5,1612.2,1592.8,397.7,300.3,29.7,38.8,917.8,1354.7,298653.0,33276.0
2006-07-31,11322.1,9967.9,11746.9,9343.8,233.7,2.3,7463.8,6042.3,5006.5,1035.8,1421.5,1047.6,33.6,1014.0,179.0,1243.6,686.6,1622.6,1603.1,399.9,308.5,30.5,38.7,921.2,1354.2,298910.0,33347.0
2006-08-31,11346.8,9990.9,11737.0,9342.2,251.9,2.5,7479.7,6054.4,5012.8,1041.6,1425.2,1050.2,33.4,1016.8,177.8,1240.5,690.0,1630.5,1610.7,402.1,311.3,30.7,39.4,921.9,1356.0,299178.0,33394.0
2006-09-30,11383.9,10018.2,11800.1,9375.4,240.0,2.4,7518.5,6089.0,5040.6,1048.4,1429.6,1048.4,33.2,1015.2,176.5,1237.0,696.4,1631.9,1611.6,404.4,306.5,30.5,39.3,924.8,1365.7,299452.0,33455.0
2006-10-31,11417.8,10039.9,11853.7,9393.6,237.9,2.4,7562.1,6126.9,5076.2,1050.7,1435.2,1052.6,33.0,1019.5,172.1,1233.2,703.5,1624.5,1603.5,406.7,297.4,30.6,39.4,930.2,1377.9,299710.0,33499.0
2006-11-30,11479.3,10084.2,11901.9,9400.2,272.9,2.7,7614.0,6171.7,5116.1,1055.7,1442.3,1051.0,34.1,1016.8,169.0,1232.1,718.2,1629.9,1607.8,409.1,298.5,31.2,39.5,934.8,1395.1,299950.0,33619.0
2006-12-31,11587.6,10168.2,11958.6,9488.3,264.0,2.6,7694.8,6244.6,5183.7,1060.9,1450.2,1056.0,36.9,1019.2,165.1,1233.6,728.4,1653.3,1629.9,411.5,308.3,31.5,39.6,943.7,1419.4,300178.0,33874.0
2007-01-31,11647.1,10200.4,11956.6,9538.7,242.1,2.4,7759.5,6302.9,5236.0,1066.9,1456.6,1019.5,41.2,978.3,160.9,1237.8,726.5,1694.1,1669.0,414.0,327.8,32.1,40.5,951.1,1446.8,300398.0,33956.0
2007-02-28,11734.2,10265.8,11996.0,9566.0,283.0,2.8,7814.2,6351.7,5279.3,1072.4,1462.5,1019.1,43.3,975.8,161.0,1253.9,732.8,1710.0,1683.4,416.4,336.1,32.7,40.6,956.9,1468.4,300608.0,34150.0
2007-03-31,11821.4,10337.0,12035.1,9611.7,313.4,3.0,7844.2,6376.6,5301.1,1075.5,1467.6,1013.1,43.0,970.1,165.6,1282.0,759.6,1716.0,1688.1,418.9,333.5,32.0,40.4,959.1,1484.5,300823.0,34362.0
2007-04-30,11868.1,10376.5,12052.8,9643.6,309.7,3.0,7840.6,6369.8,5292.4,1077.4,1470.8,1002.9,40.3,962.6,173.5,1322.1,778.6,1708.0,1679.0,421.5,320.2,32.0,42.3,957.7,1491.6,301045.0,34468.0
2007-05-31,11908.7,10412.7,12059.9,9685.8,295.0,2.8,7837.3,6362.4,5282.3,1080.1,1474.9,997.8,38.6,959.2,180.3,1346.2,792.8,1710.5,1680.5,424.1,312.7,31.6,41.6,956.2,1496.0,301278.0,34562.0
2007-06-30,11929.2,10429.1,12053.3,9706.8,284.1,2.7,7857.6,6378.8,5294.7,1084.1,1478.7,994.9,37.8,957.1,186.9,1354.4,780.9,1712.6,1681.7,426.7,311.2,31.9,41.3,957.9,1500.2,301528.0,34587.0
2007-07-31,11955.7,10456.3,12066.4,9751.1,271.0,2.6,7872.8,6388.5,5301.0,1087.4,1484.4,993.1,37.9,955.2,190.1,1346.6,792.6,1719.9,1688.1,429.3,315.4,32.8,41.9,959.5,1499.4,301790.0,34648.0
2007-08-31,11963.1,10467.3,12070.9,9798.9,235.3,2.2,7868.1,6382.0,5288.1,1094.0,1486.0,985.6,38.9,946.7,193.7,1344.6,797.5,1731.9,1699.3,432.0,319.6,32.9,41.9,958.2,1495.7,302064.0,34653.0
2007-09-30,12025.5,10524.1,12089.6,9845.1,243.2,2.3,7914.7,6422.2,5322.8,1099.4,1492.5,982.5,40.6,941.9,197.2,1348.2,800.6,1746.3,1713.1,434.7,323.9,32.8,41.8,964.0,1501.4,302334.0,34809.0
2007-10-31,12046.8,10547.9,12080.4,9882.7,228.0,2.2,7928.4,6431.2,5328.5,1102.7,1497.2,977.8,42.8,934.9,199.9,1357.5,798.0,1751.1,1717.4,437.5,328.1,33.2,42.6,965.8,1499.0,302590.0,34859.0
2007-11-30,12102.8,10594.8,12070.1,9955.9,201.8,1.9,7978.7,6474.7,5366.5,1108.2,1504.0,977.7,45.4,932.2,207.2,1358.5,794.6,1758.3,1724.2,440.2,330.4,33.7,42.4,972.1,1508.0,302834.0,34986.0
2007-12-31,12182.7,10663.8,12120.5,9972.8,254.4,2.4,8025.6,6515.8,5401.4,1114.4,1509.7,980.9,48.0,932.9,219.0,1351.2,806.0,1778.7,1744.3,443.1,331.2,35.2,42.8,978.5,1519.0,303062.0,35187.0
2008-01-31,12227.8,10705.5,12137.1,9996.4,274.1,2.6,8029.8,6518.9,5399.1,1119.8,1511.0,970.0,49.0,921.0,235.6,1335.5,844.2,1793.0,1758.5,445.9,330.5,35.6,43.9,980.3,1522.3,303280.0,35299.0
2008-02-29,12264.9,10731.1,12141.8,9981.7,320.1,3.0,8052.1,6536.7,5411.4,1125.2,1515.4,961.4,48.7,912.8,249.8,1323.4,862.2,1799.6,1764.9,448.7,331.1,36.2,44.3,983.5,1533.9,303494.0,35358.0
2008-03-31,12314.7,10765.4,12145.9,10035.3,308.0,2.9,8082.7,6562.6,5433.2,1129.4,1520.1,963.5,48.0,915.5,262.4,1315.1,862.9,1816.2,1781.3,451.6,333.2,37.1,43.7,988.1,1549.3,303707.0,35447.0
2008-04-30,12302.6,10745.4,12100.8,10070.3,254.4,2.4,8050.7,6530.5,5398.4,1132.0,1520.2,969.1,47.0,922.1,272.0,1310.4,838.8,1846.5,1811.4,454.5,337.0,37.6,44.4,984.9,1557.2,303926.0,35355.0
2008-05-31,12879.3,11322.5,12696.2,10132.3,771.1,6.8,8054.9,6532.7,5397.1,1135.6,1522.2,967.5,44.7,922.8,281.0,1316.3,826.0,2419.7,2384.3,457.3,339.6,38.1,44.4,986.1,1556.8,304157.0,37226.0
2008-06-30,12661.0,11117.6,12376.6,10187.1,511.8,4.6,8059.1,6534.8,5394.4,1140.4,1524.2,966.0,41.3,924.8,289.9,1332.9,821.8,2178.9,2143.3,460.2,340.9,39.0,45.3,987.6,1543.4,304396.0,36523.0
2008-07-31,12514.8,10999.7,12188.7,10185.1,395.9,3.6,8057.7,6532.3,5385.7,1146.6,1525.4,948.1,36.9,911.2,297.3,1360.1,815.2,2024.7,1988.9,463.0,341.2,45.2,45.8,988.3,1515.1,304646.0,36107.0
2008-08-31,12426.0,10929.5,12120.6,10175.7,334.8,3.1,8078.5,6550.9,5399.7,1151.2,1527.5,960.2,34.0,926.2,305.1,1376.9,803.5,1893.8,1857.7,465.9,340.9,62.9,45.0,992.0,1496.5,304903.0,35846.0
2008-09-30,12445.0,10964.1,12149.0,10116.4,428.3,3.9,8087.0,6558.2,5402.5,1155.7,1528.8,963.3,32.4,930.9,313.4,1383.4,786.5,1905.7,1869.3,468.8,340.3,66.5,45.8,994.4,1480.9,305158.0,35929.0
2008-10-31,12446.5,10973.7,12240.5,10034.1,533.1,4.9,8110.4,6579.9,5418.4,1161.5,1530.5,955.3,31.9,923.4,322.2,1379.6,764.8,1912.7,1876.1,471.6,339.1,65.1,45.8,998.5,1472.8,305403.0,35932.0
2008-11-30,12387.1,10937.5,12345.9,9885.2,653.2,6.0,8065.8,6538.2,5373.6,1164.6,1527.7,960.0,31.0,929.0,326.4,1368.0,739.2,1922.3,1885.4,474.5,340.8,66.6,45.8,994.6,1449.6,305620.0,35788.0
2008-12-31,12238.5,10826.1,12288.8,9801.5,633.0,5.8,7953.2,6433.4,5269.2,1164.2,1519.8,939.2,29.4,909.8,328.3,1348.7,702.8,1948.3,1911.1,477.4,345.4,83.9,46.2,982.0,1412.3,305827.0,35400.0
2009-01-31,12125.6,10891.5,12361.5,9847.2,646.6,5.9,7796.8,6287.4,5124.9,1162.5,1509.4,934.3,25.1,909.2,326.1,1321.6,699.1,2014.5,1977.1,480.2,353.2,93.0,49.6,966.8,1234.1,306035.0,35589.0
2009-02-28,12007.4,10805.4,12241.9,9824.5,581.6,5.4,7715.0,6211.3,5049.0,1162.3,1503.7,911.3,22.9,888.4,326.1,1303.2,673.3,2036.6,1998.8,483.0,359.1,100.0,49.2,958.0,1202.0,306237.0,35285.0
2009-03-31,11965.3,10794.3,12242.7,9773.2,621.0,5.8,7679.3,6178.0,5014.4,1163.6,1501.3,895.8,22.4,873.4,327.4,1293.4,656.0,2068.0,2029.9,485.6,363.0,111.7,50.0,954.7,1171.0,306438.0,35225.0
2009-04-30,12009.4,10878.0,12320.0,9772.5,706.0,6.5,7740.9,6235.4,5060.5,1174.9,1505.5,898.2,23.4,874.8,330.4,1292.2,604.3,2106.5,2068.2,488.1,365.5,121.8,50.0,963.2,1131.5,306645.0,35474.0
2009-05-31,12179.6,11048.4,12500.1,9791.6,859.0,7.8,7772.3,6264.2,5089.1,1175.1,1508.1,900.3,24.0,876.3,335.3,1286.6,578.9,2274.0,2235.4,490.4,368.6,130.7,50.2,967.7,1131.2,306863.0,36004.0
2009-06-30,12042.9,10912.3,12273.2,9852.4,664.5,6.1,7772.7,6263.8,5085.7,1178.1,1508.9,907.6,24.5,883.0,342.0,1276.4,556.9,2155.3,2116.5,492.7,372.7,138.5,51.0,967.9,1130.6,307090.0,35535.0
2009-07-31,11998.4,10864.9,12218.7,9886.3,584.9,5.4,7746.0,6238.2,5059.7,1178.5,1507.8,913.7,24.9,888.8,350.1,1261.7,533.8,2157.3,2118.1,494.8,377.6,140.6,51.3,964.1,1133.5,307322.0,35354.0
2009-08-31,12011.2,10875.2,12194.8,10004.1,475.7,4.4,7747.5,6238.2,5057.6,1180.6,1509.3,935.8,26.6,909.3,356.4,1252.3,517.8,2165.5,2126.1,496.7,379.4,145.5,52.0,964.0,1136.0,307570.0,35358.0
2009-09-30,12061.1,10924.7,12230.6,9927.8,597.0,5.5,7746.1,6235.3,5057.4,1177.9,1510.8,955.5,29.7,925.8,361.2,1247.9,507.4,2206.2,2166.5,498.6,377.8,147.1,52.8,963.3,1136.4,307826.0,35490.0
2009-10-31,12069.4,10932.5,12193.2,9976.7,556.1,5.1,7773.0,6259.0,5076.8,1182.2,1514.0,974.3,34.5,939.8,364.6,1248.8,495.6,2178.4,2138.4,500.3,373.0,144.2,53.2,965.3,1136.8,308071.0,35487.0
2009-11-30,12129.6,10987.9,12224.4,9985.7,605.7,5.5,7808.2,6289.3,5105.3,1184.0,1518.9,1001.1,36.8,964.3,370.8,1247.1,486.1,2185.0,2144.7,501.8,372.2,146.3,54.6,968.8,1141.7,308289.0,35642.0
2009-12-31,12188.2,11044.5,12280.2,10052.6,601.2,5.4,7810.5,6289.2,5106.2,1183.0,1521.3,1029.6,36.2,993.4,380.7,1242.7,478.7,2213.6,2173.1,503.3,373.3,155.2,54.4,967.5,1143.7,308495.0,35801.0
2010-01-31,12267.7,11073.7,12285.8,10056.1,624.2,5.6,7778.9,6246.2,5061.8,1184.3,1532.7,1051.3,32.7,1018.6,393.9,1235.7,490.9,2294.2,2253.5,504.6,379.8,161.4,54.9,977.2,1194.1,308706.0,35871.0
2010-02-28,12267.6,11079.0,12292.0,10093.4,591.8,5.3,7744.2,6211.2,5026.3,1184.9,1533.0,1053.4,31.1,1022.4,405.4,1231.0,501.7,2302.8,2261.8,505.9,382.9,158.7,56.7,970.9,1188.6,308904.0,35865.0
2010-03-31,12330.9,11138.2,12340.3,10156.0,589.6,5.3,7779.8,6242.4,5054.4,1188.0,1537.4,1066.6,31.1,1035.5,415.3,1228.7,500.5,2312.7,2271.3,507.4,383.5,157.9,56.2,972.7,1192.7,309095.0,36035.0
2010-04-30,12441.8,11240.7,12447.1,10182.3,670.4,6.0,7860.2,6315.6,5125.2,1190.4,1544.6,1089.4,32.8,1056.6,422.7,1228.6,510.9,2310.3,2268.5,508.9,382.3,148.7,56.3,980.3,1201.1,309289.0,36344.0
2010-05-31,12543.7,11328.4,12540.3,10210.8,730.5,6.4,7935.6,6384.0,5182.5,1201.5,1551.6,1109.4,34.7,1074.8,429.4,1223.5,521.8,2311.6,2269.2,510.5,384.5,142.6,57.6,987.6,1215.3,309485.0,36604.0
2010-06-30,12550.7,11327.3,12544.3,10231.3,707.3,6.2,7936.1,6382.5,5184.6,1197.9,1553.6,1111.6,36.8,1074.8,434.6,1213.4,529.3,2311.4,2268.3,512.1,390.3,132.3,57.6,985.6,1223.4,309691.0,36576.0
2010-07-31,12588.7,11345.9,12554.2,10268.1,690.4,6.1,7967.3,6410.2,5215.3,1195.0,1557.1,1122.9,39.2,1083.7,438.5,1198.2,534.3,2314.7,2271.0,513.9,399.6,121.3,58.2,987.3,1242.8,309913.0,36610.0
2010-08-31,12652.9,11395.1,12591.4,10307.1,703.4,6.2,7988.1,6427.8,5236.0,1191.9,1560.3,1130.8,41.0,1089.8,442.6,1189.7,542.8,2347.1,2303.0,515.6,406.5,141.1,59.0,988.2,1257.8,310146.0,36741.0
2010-09-30,12673.4,11405.0,12589.9,10327.1,696.4,6.1,7991.3,6429.5,5242.6,1186.9,1561.8,1133.3,42.2,1091.1,446.8,1188.0,554.1,2346.6,2302.2,517.5,410.6,130.7,59.4,986.7,1268.4,310385.0,36745.0
2010-10-31,12723.6,11443.8,12592.5,10386.4,673.8,5.9,8023.5,6458.3,5267.8,1190.5,1565.2,1135.6,42.6,1093.0,450.4,1193.0,563.8,2346.4,2299.1,519.4,412.2,127.1,59.4,989.0,1279.8,310612.0,36843.0
2010-11-30,12765.5,11478.1,12605.1,10433.6,660.9,5.8,8028.3,6461.6,5270.4,1191.2,1566.7,1142.4,46.3,1096.1,457.2,1198.4,578.8,2348.2,2301.0,521.4,414.0,124.2,60.3,987.9,1287.4,310820.0,36928.0
2010-12-31,12873.1,11573.0,12680.6,10471.0,718.5,6.2,8071.2,6500.9,5309.3,1191.6,1570.3,1155.3,53.9,1101.3,467.3,1204.3,610.6,2355.8,2308.1,523.5,416.1,120.3,60.0,991.5,1300.2,311020.0,37210.0
2011-01-31,13080.7,11662.3,12740.1,10514.3,768.0,6.6,8142.9,6553.2,5360.7,1192.5,1589.8,1168.5,64.9,1103.6,480.6,1210.7,624.4,2362.9,2314.0,525.6,419.4,120.2,61.2,909.2,1418.4,311204.0,37475.0
2011-02-28,13155.6,11728.2,12776.6,10540.6,808.8,6.9,8180.1,6586.6,5394.1,1192.5,1593.6,1184.3,69.0,1115.2,490.3,1215.7,639.3,2358.9,2310.7,527.7,419.3,115.2,61.4,913.0,1427.4,311373.0,37666.0
2011-03-31,13178.2,11744.3,12742.7,10619.7,744.4,6.3,8187.2,6592.1,5397.9,1194.2,1595.1,1190.8,66.8,1124.0,496.5,1219.3,633.8,2363.6,2314.5,529.6,417.8,114.6,62.3,913.2,1433.9,311551.0,37696.0
2011-04-30,13212.8,11774.2,12721.3,10652.1,738.9,6.3,8191.1,6594.9,5397.8,1197.1,1596.2,1199.8,61.2,1138.6,498.9,1221.6,648.5,2365.9,2316.4,531.6,414.1,110.4,62.7,913.0,1438.6,311740.0,37769.0
2011-05-31,13239.1,11795.2,12705.3,10672.2,741.0,6.3,8196.8,6598.9,5400.9,1198.1,1597.9,1208.5,59.2,1149.2,501.4,1218.7,664.9,2362.5,2312.9,533.4,409.9,109.8,61.4,913.6,1444.0,311935.0,37813.0
2011-06-30,13295.7,11840.7,12756.9,10694.8,767.9,6.5,8231.4,6630.8,5428.4,1202.5,1600.6,1227.4,61.7,1165.7,503.8,1210.6,683.0,2356.5,2307.0,535.2,404.9,107.6,63.1,916.8,1455.1,312147.0,37933.0
2011-07-31,13375.8,11906.1,12805.6,10731.6,796.9,6.7,8302.2,6696.0,5495.9,1200.0,1606.2,1239.8,65.0,1174.8,505.5,1197.2,703.6,2352.2,2302.7,536.9,399.7,103.7,63.7,924.7,1469.6,312372.0,38115.0
2011-08-31,13400.3,11928.6,12799.7,10750.3,798.9,6.7,8286.4,6680.7,5482.2,1198.5,1605.8,1263.1,67.0,1196.1,509.3,1194.0,717.9,2352.4,2303.5,538.5,395.6,103.9,64.7,922.9,1471.7,312605.0,38159.0
2011-09-30,13401.5,11928.6,12781.7,10783.2,761.9,6.4,8273.3,6668.2,5473.9,1194.4,1605.0,1253.4,62.9,1190.5,515.4,1201.0,728.0,2351.6,2303.2,540.1,393.7,101.2,65.4,921.1,1472.9,312842.0,38130.0
2011-10-31,13406.4,11938.4,12791.9,10802.9,750.4,6.3,8232.6,6629.7,5439.5,1190.3,1602.8,1257.4,62.1,1195.3,522.2,1218.2,738.6,2354.2,2306.2,541.5,397.8,100.8,64.5,916.7,1468.0,313060.0,38135.0
2011-11-30,13419.7,11954.4,12782.7,10806.8,764.7,6.4,8206.1,6605.0,5416.8,1188.1,1601.1,1263.6,62.6,1200.9,526.8,1234.8,745.7,2356.5,2309.3,543.0,399.9,99.6,64.3,913.6,1465.3,313260.0,38161.0
2011-12-31,13548.9,12069.5,12898.5,10817.8,873.6,7.2,8284.0,6678.1,5488.0,1190.1,1605.9,1283.5,64.7,1218.9,527.9,1250.9,757.4,2367.1,2321.2,544.3,400.1,98.9,64.6,922.0,1479.4,313454.0,38505.0
2012-01-31,13631.6,12175.6,12967.5,10896.8,901.0,7.4,8396.6,6781.0,5584.6,1196.4,1615.7,1288.8,61.6,1227.3,526.3,1266.4,752.9,2334.4,2289.8,545.6,396.7,97.8,66.4,933.9,1456.0,313636.0,38821.0
2012-02-29,13731.1,12261.2,13029.6,10987.2,892.1,7.3,8469.4,6848.6,5649.1,1199.5,1620.8,1302.9,59.1,1243.8,526.3,1282.3,755.2,2336.7,2293.2,546.9,399.1,94.3,66.5,941.8,1469.9,313811.0,39072.0
2012-03-31,13798.5,12319.4,13066.4,10993.9,935.9,7.6,8503.2,6879.3,5679.2,1200.0,1623.9,1301.3,57.8,1243.6,527.7,1298.6,763.0,2350.0,2307.5,548.4,406.2,91.8,68.7,945.2,1479.0,313993.0,39235.0
2012-04-30,13868.1,12382.9,13116.5,11018.5,975.7,7.9,8517.6,6891.0,5694.0,1197.0,1626.6,1314.5,59.4,1255.1,530.4,1315.1,778.5,2358.8,2317.1,549.9,417.5,89.9,68.8,946.8,1485.3,314176.0,39414.0
2012-05-31,13850.3,12365.1,13112.5,11006.8,972.6,7.9,8488.5,6861.9,5667.1,1194.8,1626.6,1309.8,59.7,1250.2,532.7,1311.3,789.4,2361.7,2320.8,551.6,423.5,85.7,69.3,943.1,1485.2,314368.0,39333.0
2012-06-30,13837.1,12344.6,13097.2,10989.8,973.9,7.9,8505.2,6875.0,5679.5,1195.6,1630.2,1301.6,58.6,1243.1,534.3,1287.0,785.3,2367.9,2327.7,553.3,423.9,83.1,69.1,944.4,1492.6,314576.0,39242.0
2012-07-31,13752.9,12257.1,12999.8,11016.8,860.9,7.0,8496.0,6863.1,5668.1,1195.0,1632.9,1287.5,58.7,1228.8,535.5,1242.3,772.1,2362.5,2322.9,555.1,418.9,81.1,70.8,942.9,1495.8,314796.0,38937.0
2012-08-31,13768.5,12262.1,12961.6,11056.0,823.7,6.7,8525.0,6886.6,5690.0,1196.6,1638.3,1283.5,60.3,1223.1,536.2,1223.6,787.9,2357.6,2318.5,557.0,417.7,78.2,71.9,945.2,1506.4,315031.0,38924.0
2012-09-30,13914.1,12386.3,13053.1,11105.3,895.2,7.2,8617.3,6968.5,5769.6,1198.9,1648.9,1289.4,64.1,1225.4,536.6,1231.0,820.5,2374.1,2335.4,559.0,420.4,76.1,71.2,954.8,1527.8,315264.0,39288.0
2012-10-31,14049.2,12507.6,13142.0,11137.4,980.7,7.8,8659.8,7003.2,5802.7,1200.6,1656.5,1299.7,66.0,1233.8,537.9,1264.4,873.3,2372.9,2334.6,561.1,427.0,75.4,72.3,958.7,1541.6,315485.0,39646.0
2012-11-30,14230.7,12664.4,13315.7,11178.4,1098.7,8.7,8760.7,7092.1,5890.6,1201.6,1668.5,1313.6,65.2,1248.4,541.4,1275.4,926.2,2382.4,2344.3,563.3,430.0,75.9,72.8,969.0,1566.3,315692.0,40116.0
2012-12-31,14581.4,12973.2,13642.7,11181.2,1408.0,10.9,8869.1,7187.1,5983.4,1203.7,1682.0,1306.4,61.5,1244.9,548.4,1264.2,1176.6,2397.2,2359.3,565.6,429.6,74.1,73.7,980.5,1608.2,315877.0,41070.0
2013-01-31,13880.4,12238.4,12845.5,11252.4,601.9,4.9,8730.8,7050.9,5845.9,1205.0,1679.9,1318.5,75.1,1243.4,555.9,1230.6,736.7,2397.7,2359.9,568.0,424.7,70.5,76.3,1089.7,1642.0,316038.0,38724.0
2013-02-28,13902.0,12251.7,12813.9,11290.5,575.6,4.7,8729.5,7040.6,5833.5,1207.1,1688.8,1339.3,91.8,1247.5,562.8,1207.5,751.5,2401.7,2363.9,570.3,423.4,68.8,77.1,1090.3,1650.3,316191.0,38748.0
2013-03-31,13932.2,12272.1,12852.1,11290.1,592.6,4.8,8737.5,7040.1,5833.0,1207.1,1697.4,1361.2,112.5,1248.7,568.1,1194.8,751.6,2411.0,2373.2,572.6,426.2,67.7,76.0,1092.0,1660.2,316357.0,38792.0
2013-04-30,13974.9,12298.9,12893.4,11281.1,627.6,5.1,8781.0,7073.1,5866.1,1206.9,1707.9,1372.0,108.5,1263.5,571.3,1192.6,755.5,2400.5,2362.6,564.9,433.0,66.2,77.1,1098.0,1676.0,316535.0,38855.0
2013-05-31,14052.5,12365.9,12954.2,11321.6,657.0,5.3,8825.3,7108.0,5901.5,1206.5,1717.2,1370.2,96.6,1273.6,576.5,1192.3,772.5,2419.6,2381.7,567.1,438.8,64.9,79.0,1103.8,1686.6,316729.0,39043.0
2013-06-30,14083.9,12394.8,12955.7,11344.4,667.8,5.4,8852.4,7127.8,5920.9,1206.8,1724.6,1350.2,80.0,1270.2,581.0,1193.8,785.1,2428.6,2390.5,569.3,443.4,63.2,79.1,1107.3,1689.0,316934.0,39108.0
2013-07-31,14072.0,12397.0,12941.8,11372.6,640.7,5.2,8821.4,7093.9,5893.6,1200.3,1727.5,1351.8,81.7,1270.1,586.6,1197.2,789.8,2428.6,2390.4,571.6,446.7,61.3,79.1,1103.5,1675.0,317156.0,39088.0
2013-08-31,14117.3,12441.9,12969.6,11406.6,649.0,5.2,8846.4,7113.5,5910.6,1202.9,1732.9,1354.3,83.4,1270.9,589.3,1199.5,798.1,2435.9,2397.4,573.8,448.6,58.9,80.2,1106.2,1675.3,317397.0,39200.0
2013-09-30,14181.7,12503.0,13027.5,11445.9,666.8,5.3,8868.9,7131.1,5919.8,1211.3,1737.7,1383.2,114.5,1268.7,589.9,1200.6,809.0,2439.1,2400.3,575.9,449.1,57.1,82.1,1109.0,1678.7,317635.0,39363.0
2013-10-31,14152.3,12468.6,12974.6,11498.0,580.6,4.7,8887.3,7146.1,5934.3,1211.7,1741.2,1344.6,74.5,1270.1,587.0,1200.5,805.1,2438.7,2399.6,578.1,448.0,57.2,81.3,1110.9,1683.7,317864.0,39226.0
2013-11-30,14209.6,12510.6,12998.9,11562.5,559.0,4.5,8946.2,7199.7,5985.3,1214.4,1746.6,1340.9,67.8,1273.0,586.8,1202.7,809.7,2440.9,2401.4,580.2,448.2,56.2,80.8,1117.6,1699.0,318076.0,39332.0
2013-12-31,14266.5,12551.8,13019.1,11593.2,569.8,4.5,8993.8,7243.2,6027.2,1216.0,1750.7,1334.7,64.0,1270.7,588.9,1207.0,815.2,2449.9,2410.0,582.3,449.6,58.1,80.6,1123.1,1714.6,318276.0,39437.0
2014-01-31,14369.2,12636.2,13079.5,11578.8,661.2,5.2,9062.4,7310.3,6091.5,1218.8,1752.1,1350.3,67.1,1283.2,592.7,1213.6,823.3,2461.0,2420.6,584.9,453.8,41.2,80.8,1134.1,1733.0,318464.0,39679.0
2014-02-28,14456.4,12708.5,13148.0,11636.9,670.5,5.3,9116.6,7361.0,6139.0,1222.0,1755.5,1347.5,67.4,1280.1,595.2,1221.3,844.0,2472.1,2431.2,587.5,459.1,38.3,81.4,1140.2,1747.9,318642.0,39883.0
2014-03-31,14555.0,12798.5,13219.9,11722.3,671.9,5.2,9163.7,7404.5,6179.7,1224.8,1759.2,1350.5,65.4,1285.2,597.0,1230.1,869.4,2489.2,2447.9,590.2,465.5,37.5,82.0,1145.0,1756.5,318827.0,40143.0
2014-04-30,14624.5,12870.0,13270.2,11762.3,701.2,5.4,9159.9,7399.4,6171.7,1227.6,1760.5,1366.1,72.7,1293.4,598.3,1240.0,896.5,2507.3,2465.5,592.9,472.8,36.6,82.8,1143.7,1754.5,319020.0,40342.0
2014-05-31,14689.5,12932.6,13312.9,11807.3,718.7,5.6,9166.3,7403.9,6174.7,1229.3,1762.3,1376.6,79.7,1296.8,599.2,1249.1,912.4,2529.6,2487.3,595.6,481.2,35.7,83.4,1143.6,1756.9,319225.0,40513.0
2014-06-30,14760.1,12993.0,13360.4,11861.7,725.5,5.6,9191.2,7424.8,6190.0,1234.8,1766.4,1387.5,86.7,1300.8,599.7,1257.3,927.3,2543.5,2500.8,598.4,490.5,35.1,83.6,1146.3,1767.1,319438.0,40675.0
2014-07-31,14821.1,13037.2,13386.8,11904.4,723.0,5.5,9228.9,7457.7,6219.0,1238.7,1771.2,1388.6,74.6,1314.0,599.6,1264.6,933.2,2556.5,2513.4,601.2,500.9,34.4,84.5,1150.4,1783.9,319670.0,40783.0
2014-08-31,14894.2,13093.2,13445.9,11983.7,695.8,5.3,9285.6,7508.1,6267.9,1240.2,1777.5,1382.5,64.2,1318.3,600.6,1272.9,939.8,2569.2,2525.6,604.0,508.2,34.1,85.1,1156.4,1801.1,319919.0,40926.0
2014-09-30,14951.2,13137.0,13486.3,11991.4,726.1,5.5,9327.3,7543.2,6297.8,1245.4,1784.2,1374.7,55.0,1319.7,600.6,1282.2,949.1,2578.9,2534.8,606.9,512.3,33.6,85.3,1161.6,1814.3,320166.0,41032.0
2014-10-31,15022.7,13195.9,13550.7,12064.7,707.1,5.4,9375.3,7584.4,6334.6,1249.8,1790.9,1372.6,58.9,1313.7,601.8,1292.5,960.4,2587.2,2542.6,609.8,513.6,32.9,86.4,1167.1,1826.8,320403.0,41185.0
